@relation Licencias
@attribute Edad numeric
@attribute Licencia {Auto, Moto, Chofer}
@attribute Estacion {Primavera, Verano, Otono, Invierno}
@attribute Genero {Hombre, Mujer}
@attribute CalifacionTeorica numeric
@attribute CalifacionPractica {Baja, Media, Alta}
@attribute Aprobacion {si, no}
@data
57,Auto,Primavera,Hombre,2,Baja,no
58,Auto,Primavera,Mujer,2,Baja,no
33,Auto,Verano,Hombre,1,Baja,no
21,Auto,Otono,Mujer,0,Baja,no
55,Auto,Primavera,Mujer,1,Baja,no
29,Auto,Verano,Mujer,5,Baja,no
31,Auto,Primavera,Hombre,1,Baja,no
61,Auto,Invierno,Mujer,10,Alta,si
47,Auto,Otono,Hombre,2,Baja,no
46,Auto,Primavera,Mujer,6,Media,si
65,Auto,Verano,Hombre,2,Baja,no
40,Auto,Verano,Hombre,7,Media,si
54,Auto,Verano,Mujer,10,Alta,si
59,Auto,Verano,Hombre,10,Alta,si
19,Auto,Primavera,Mujer,10,Alta,si
43,Auto,Primavera,Mujer,4,Baja,no
43,Auto,Primavera,Mujer,9,Alta,si
22,Auto,Primavera,Hombre,7,Media,si
63,Auto,Verano,Hombre,0,Baja,no
26,Auto,Primavera,Hombre,7,Media,si
65,Auto,Invierno,Mujer,3,Baja,no
58,Auto,Invierno,Hombre,4,Baja,no
62,Auto,Invierno,Hombre,0,Baja,no
65,Auto,Otono,Mujer,4,Baja,no
59,Auto,Verano,Hombre,5,Baja,no
51,Auto,Primavera,Mujer,5,Baja,no
64,Auto,Primavera,Hombre,8,Media,si
27,Auto,Primavera,Mujer,8,Media,si
35,Auto,Otono,Hombre,4,Baja,no
38,Auto,Invierno,Mujer,9,Alta,si
62,Auto,Verano,Hombre,3,Baja,no
42,Auto,Invierno,Hombre,0,Baja,no
49,Auto,Primavera,Hombre,4,Baja,no
36,Auto,Primavera,Hombre,2,Baja,no
44,Auto,Verano,Mujer,5,Baja,no
26,Auto,Verano,Mujer,4,Baja,no
25,Auto,Otono,Mujer,9,Alta,no
36,Auto,Primavera,Mujer,4,Baja,no
58,Auto,Invierno,Mujer,1,Baja,no
25,Auto,Invierno,Mujer,8,Media,si
31,Auto,Invierno,Mujer,2,Baja,no
38,Auto,Verano,Mujer,8,Media,si
20,Auto,Invierno,Mujer,6,Media,si
55,Auto,Invierno,Hombre,0,Baja,no
42,Auto,Primavera,Hombre,7,Media,no
29,Auto,Primavera,Mujer,7,Media,si
42,Auto,Invierno,Hombre,8,Media,si
33,Auto,Verano,Mujer,8,Media,si
45,Auto,Invierno,Hombre,4,Baja,no
59,Auto,Primavera,Mujer,10,Alta,si
34,Auto,Otono,Mujer,0,Baja,no
57,Auto,Primavera,Hombre,7,Media,si
34,Auto,Primavera,Hombre,2,Baja,no
59,Auto,Primavera,Hombre,6,Media,si
44,Auto,Primavera,Hombre,2,Baja,no
60,Auto,Primavera,Mujer,5,Baja,no
24,Auto,Invierno,Hombre,8,Media,si
57,Auto,Otono,Mujer,10,Alta,si
41,Auto,Invierno,Hombre,1,Baja,no
39,Auto,Primavera,Hombre,8,Media,si
23,Auto,Primavera,Mujer,1,Baja,no
19,Auto,Primavera,Mujer,10,Alta,si
39,Auto,Primavera,Mujer,7,Media,no
53,Auto,Primavera,Mujer,4,Baja,no
60,Auto,Otono,Mujer,0,Baja,no
20,Auto,Verano,Mujer,1,Baja,no
20,Auto,Primavera,Hombre,9,Alta,si
30,Auto,Verano,Hombre,8,Media,si
37,Auto,Invierno,Hombre,10,Alta,si
65,Auto,Invierno,Mujer,7,Media,si
64,Auto,Primavera,Mujer,10,Alta,si
62,Auto,Primavera,Hombre,5,Baja,no
48,Auto,Invierno,Mujer,9,Alta,si
23,Auto,Primavera,Mujer,8,Media,si
19,Auto,Otono,Mujer,8,Media,si
20,Auto,Verano,Mujer,1,Baja,no
47,Auto,Otono,Mujer,6,Media,si
40,Auto,Otono,Mujer,5,Baja,no
29,Auto,Verano,Hombre,3,Baja,no
65,Auto,Verano,Hombre,1,Baja,no
63,Auto,Otono,Hombre,0,Baja,no
41,Auto,Invierno,Hombre,6,Media,si
41,Auto,Otono,Mujer,2,Baja,no
48,Auto,Otono,Mujer,3,Baja,no
53,Auto,Verano,Mujer,6,Media,si
42,Auto,Verano,Hombre,1,Baja,no
30,Auto,Verano,Mujer,1,Baja,no
38,Auto,Otono,Mujer,4,Baja,no
38,Auto,Otono,Hombre,0,Baja,no
20,Auto,Primavera,Mujer,8,Media,si
24,Auto,Invierno,Mujer,1,Baja,no
17,Auto,Otono,Mujer,8,Media,si
61,Auto,Primavera,Mujer,2,Baja,no
20,Auto,Primavera,Hombre,7,Media,si
57,Auto,Otono,Mujer,2,Baja,no
38,Auto,Otono,Hombre,9,Alta,si
17,Auto,Otono,Hombre,3,Baja,no
44,Auto,Otono,Hombre,3,Baja,no
37,Auto,Verano,Mujer,10,Alta,si
49,Auto,Otono,Hombre,9,Alta,si
59,Auto,Invierno,Hombre,8,Media,si
37,Auto,Primavera,Hombre,0,Baja,no
32,Auto,Otono,Mujer,1,Baja,no
62,Auto,Primavera,Mujer,8,Media,si
30,Auto,Invierno,Hombre,10,Alta,si
20,Auto,Otono,Hombre,2,Baja,no
36,Auto,Otono,Hombre,2,Baja,no
30,Auto,Otono,Mujer,3,Baja,no
52,Auto,Otono,Mujer,3,Baja,no
41,Auto,Primavera,Hombre,2,Baja,no
38,Auto,Primavera,Hombre,5,Baja,no
46,Auto,Otono,Hombre,5,Baja,no
50,Auto,Otono,Mujer,10,Alta,si
58,Auto,Otono,Hombre,10,Alta,si
36,Auto,Verano,Hombre,10,Alta,si
45,Auto,Invierno,Mujer,6,Media,si
27,Auto,Primavera,Mujer,7,Media,si
27,Auto,Invierno,Hombre,8,Media,si
37,Auto,Otono,Hombre,2,Baja,no
26,Auto,Primavera,Hombre,8,Media,si
43,Auto,Otono,Hombre,3,Baja,no
36,Auto,Invierno,Mujer,1,Baja,no
53,Auto,Verano,Mujer,7,Media,si
27,Auto,Otono,Mujer,10,Alta,si
63,Auto,Invierno,Hombre,5,Baja,no
46,Auto,Invierno,Mujer,10,Alta,si
26,Auto,Otono,Hombre,3,Baja,no
23,Auto,Invierno,Mujer,6,Media,si
17,Auto,Invierno,Mujer,4,Baja,no
60,Auto,Primavera,Hombre,10,Alta,si
47,Auto,Otono,Mujer,2,Baja,no
23,Auto,Otono,Mujer,7,Media,si
51,Auto,Invierno,Hombre,10,Alta,si
32,Auto,Otono,Mujer,3,Baja,no
63,Auto,Verano,Hombre,1,Baja,no
48,Auto,Primavera,Mujer,5,Baja,no
43,Auto,Invierno,Hombre,7,Media,si
47,Auto,Otono,Hombre,0,Baja,no
35,Auto,Primavera,Mujer,10,Alta,si
61,Auto,Otono,Hombre,0,Baja,no
16,Auto,Verano,Mujer,6,Media,no
17,Auto,Otono,Mujer,5,Baja,no
61,Auto,Otono,Mujer,5,Baja,no
59,Auto,Otono,Hombre,0,Baja,no
44,Auto,Invierno,Mujer,9,Alta,si
64,Auto,Primavera,Hombre,3,Baja,no
25,Auto,Invierno,Mujer,10,Alta,si
29,Auto,Verano,Hombre,4,Baja,no
44,Auto,Otono,Mujer,7,Media,si
50,Auto,Invierno,Hombre,3,Baja,no
42,Auto,Verano,Hombre,1,Baja,no
31,Auto,Otono,Hombre,9,Alta,si
49,Auto,Otono,Mujer,7,Media,no
43,Auto,Verano,Mujer,10,Alta,si
42,Auto,Primavera,Mujer,7,Media,si
47,Auto,Primavera,Mujer,1,Baja,no
23,Auto,Verano,Hombre,8,Media,si
62,Auto,Invierno,Mujer,3,Baja,no
49,Auto,Otono,Hombre,4,Baja,no
22,Auto,Otono,Mujer,1,Baja,no
56,Auto,Verano,Hombre,2,Baja,no
50,Auto,Verano,Hombre,10,Alta,si
61,Auto,Otono,Mujer,4,Baja,no
28,Auto,Otono,Hombre,1,Baja,no
65,Auto,Verano,Hombre,1,Baja,no
53,Auto,Invierno,Hombre,5,Baja,no
49,Auto,Verano,Hombre,9,Alta,si
38,Auto,Verano,Hombre,6,Media,si
35,Auto,Verano,Hombre,7,Media,si
27,Auto,Primavera,Mujer,6,Media,si
63,Auto,Invierno,Hombre,10,Alta,si
39,Auto,Verano,Mujer,7,Media,no
60,Auto,Primavera,Mujer,10,Alta,si
49,Auto,Otono,Hombre,8,Media,si
41,Auto,Otono,Mujer,2,Baja,no
26,Auto,Invierno,Hombre,2,Baja,no
52,Auto,Otono,Mujer,3,Baja,no
55,Auto,Invierno,Hombre,9,Alta,si
61,Auto,Otono,Hombre,9,Alta,si
23,Auto,Invierno,Hombre,8,Media,si
54,Auto,Invierno,Hombre,4,Baja,no
58,Auto,Invierno,Mujer,8,Media,si
40,Auto,Primavera,Hombre,7,Media,si
37,Auto,Primavera,Mujer,5,Baja,no
60,Auto,Verano,Mujer,8,Media,no
21,Auto,Otono,Mujer,4,Baja,no
45,Auto,Verano,Hombre,3,Baja,no
29,Auto,Primavera,Hombre,0,Baja,no
45,Auto,Verano,Hombre,4,Baja,no
41,Auto,Primavera,Hombre,9,Alta,si
54,Auto,Verano,Mujer,10,Alta,si
42,Auto,Otono,Mujer,8,Media,si
19,Auto,Invierno,Mujer,1,Baja,no
28,Auto,Primavera,Hombre,10,Alta,si
21,Auto,Invierno,Hombre,9,Alta,si
42,Auto,Primavera,Mujer,10,Alta,si
16,Auto,Invierno,Mujer,3,Baja,no
57,Auto,Verano,Mujer,5,Baja,no
19,Auto,Invierno,Hombre,1,Baja,no
56,Auto,Verano,Hombre,10,Alta,no
40,Auto,Primavera,Hombre,0,Baja,no
44,Auto,Invierno,Mujer,6,Media,si
65,Auto,Invierno,Mujer,9,Alta,si
29,Auto,Otono,Mujer,8,Media,si
64,Auto,Verano,Hombre,4,Baja,no
54,Auto,Invierno,Hombre,5,Baja,no
41,Auto,Primavera,Mujer,6,Media,si
51,Auto,Invierno,Mujer,6,Media,si
57,Auto,Primavera,Hombre,1,Baja,no
25,Auto,Primavera,Mujer,5,Baja,no
60,Auto,Invierno,Mujer,8,Media,si
37,Auto,Verano,Hombre,3,Baja,no
35,Auto,Verano,Mujer,3,Baja,no
52,Auto,Otono,Mujer,8,Media,si
52,Auto,Verano,Hombre,10,Alta,si
18,Auto,Otono,Hombre,10,Alta,si
34,Auto,Verano,Hombre,2,Baja,no
52,Auto,Verano,Mujer,9,Alta,si
59,Auto,Otono,Mujer,1,Baja,no
51,Auto,Otono,Hombre,0,Baja,no
56,Auto,Otono,Mujer,3,Baja,no
40,Auto,Otono,Mujer,5,Baja,no
39,Auto,Invierno,Mujer,8,Media,si
64,Auto,Verano,Mujer,5,Baja,no
39,Auto,Invierno,Mujer,5,Baja,no
50,Auto,Verano,Mujer,10,Alta,si
61,Auto,Otono,Hombre,2,Baja,no
37,Auto,Verano,Mujer,10,Alta,si
49,Auto,Primavera,Mujer,3,Baja,no
39,Auto,Invierno,Mujer,5,Baja,no
49,Auto,Primavera,Mujer,6,Media,si
54,Auto,Otono,Hombre,9,Alta,si
36,Auto,Verano,Mujer,1,Baja,no
60,Auto,Verano,Mujer,1,Baja,no
19,Auto,Verano,Mujer,0,Baja,no
24,Auto,Otono,Mujer,8,Media,si
50,Auto,Verano,Hombre,4,Baja,no
17,Auto,Otono,Mujer,9,Alta,si
59,Auto,Verano,Mujer,10,Alta,si
54,Auto,Invierno,Mujer,10,Alta,si
55,Auto,Invierno,Hombre,8,Media,si
62,Auto,Otono,Hombre,8,Media,si
56,Auto,Primavera,Hombre,8,Media,si
45,Auto,Otono,Mujer,3,Baja,no
45,Auto,Primavera,Hombre,3,Baja,no
61,Auto,Verano,Mujer,4,Baja,no
33,Auto,Primavera,Mujer,1,Baja,no
38,Auto,Verano,Hombre,0,Baja,no
17,Auto,Primavera,Mujer,5,Baja,no
56,Auto,Invierno,Mujer,5,Baja,no
16,Auto,Invierno,Hombre,9,Alta,si
40,Auto,Invierno,Hombre,4,Baja,no
25,Auto,Primavera,Mujer,9,Alta,si
26,Auto,Primavera,Mujer,0,Baja,no
35,Auto,Verano,Hombre,8,Media,si
42,Auto,Verano,Mujer,4,Baja,no
37,Auto,Otono,Hombre,10,Alta,si
58,Auto,Otono,Hombre,10,Alta,si
65,Auto,Otono,Hombre,0,Baja,no
64,Auto,Otono,Hombre,10,Alta,si
34,Auto,Invierno,Hombre,8,Media,si
58,Auto,Primavera,Mujer,5,Baja,no
35,Auto,Invierno,Mujer,4,Baja,no
44,Auto,Verano,Mujer,1,Baja,no
63,Auto,Otono,Hombre,7,Media,si
39,Auto,Invierno,Hombre,2,Baja,no
44,Auto,Primavera,Hombre,9,Alta,si
28,Auto,Primavera,Mujer,0,Baja,no
36,Auto,Primavera,Mujer,5,Baja,no
34,Auto,Invierno,Mujer,7,Media,si
48,Auto,Otono,Mujer,0,Baja,no
28,Auto,Invierno,Mujer,2,Baja,no
25,Auto,Invierno,Hombre,4,Baja,no
28,Auto,Invierno,Hombre,5,Baja,no
22,Auto,Otono,Hombre,1,Baja,no
20,Auto,Invierno,Mujer,3,Baja,no
56,Auto,Primavera,Mujer,0,Baja,no
23,Auto,Primavera,Hombre,9,Alta,si
35,Auto,Invierno,Hombre,6,Media,si
42,Auto,Verano,Hombre,8,Media,si
55,Auto,Verano,Mujer,8,Media,si
41,Auto,Primavera,Hombre,8,Media,si
52,Auto,Invierno,Hombre,1,Baja,no
33,Auto,Primavera,Mujer,3,Baja,no
64,Auto,Invierno,Mujer,8,Media,si
56,Auto,Primavera,Hombre,7,Media,no
17,Auto,Invierno,Hombre,0,Baja,no
24,Auto,Primavera,Hombre,2,Baja,no
32,Auto,Primavera,Hombre,4,Baja,no
44,Auto,Otono,Mujer,10,Alta,si
55,Auto,Verano,Hombre,6,Media,si
27,Auto,Primavera,Hombre,10,Alta,si
45,Auto,Otono,Mujer,9,Alta,si
33,Auto,Invierno,Mujer,4,Baja,no
61,Auto,Otono,Hombre,4,Baja,no
52,Auto,Otono,Mujer,7,Media,si
17,Auto,Primavera,Mujer,3,Baja,no
61,Auto,Invierno,Hombre,1,Baja,no
38,Auto,Otono,Hombre,5,Baja,no
44,Auto,Invierno,Mujer,3,Baja,no
43,Auto,Invierno,Mujer,7,Media,si
28,Auto,Primavera,Mujer,1,Baja,no
37,Auto,Otono,Hombre,5,Baja,no
54,Auto,Verano,Hombre,8,Media,no
52,Auto,Otono,Hombre,8,Media,si
29,Auto,Primavera,Mujer,7,Media,si
37,Auto,Invierno,Mujer,0,Baja,no
49,Auto,Invierno,Mujer,1,Baja,no
45,Auto,Verano,Mujer,0,Baja,no
61,Auto,Invierno,Mujer,1,Baja,no
53,Auto,Verano,Mujer,10,Alta,si
30,Auto,Verano,Hombre,2,Baja,no
62,Auto,Primavera,Hombre,3,Baja,no
18,Auto,Primavera,Hombre,6,Media,si
17,Auto,Invierno,Mujer,10,Alta,si
23,Auto,Verano,Hombre,9,Alta,si
29,Auto,Verano,Mujer,9,Alta,si
23,Auto,Invierno,Mujer,3,Baja,no
61,Auto,Primavera,Hombre,7,Media,si
52,Auto,Otono,Mujer,3,Baja,no
58,Auto,Otono,Mujer,5,Baja,no
42,Auto,Invierno,Hombre,9,Alta,si
43,Auto,Otono,Hombre,5,Baja,no
35,Auto,Primavera,Mujer,9,Alta,si
62,Auto,Invierno,Hombre,5,Baja,no
57,Auto,Primavera,Hombre,6,Media,si
60,Auto,Primavera,Mujer,8,Media,si
19,Auto,Otono,Mujer,9,Alta,si
34,Auto,Invierno,Mujer,0,Baja,no
65,Auto,Primavera,Hombre,10,Alta,no
24,Auto,Verano,Hombre,5,Baja,no
39,Auto,Verano,Hombre,4,Baja,no
55,Auto,Verano,Mujer,0,Baja,no
41,Auto,Otono,Hombre,7,Media,si
49,Auto,Verano,Mujer,6,Media,si
60,Auto,Primavera,Hombre,5,Baja,no
46,Auto,Invierno,Hombre,9,Alta,si
63,Auto,Otono,Mujer,3,Baja,no
65,Auto,Invierno,Hombre,3,Baja,no
36,Auto,Primavera,Mujer,1,Baja,no
39,Auto,Primavera,Mujer,3,Baja,no
33,Auto,Invierno,Hombre,4,Baja,no
40,Auto,Otono,Mujer,7,Media,si
36,Auto,Verano,Mujer,3,Baja,no
30,Auto,Invierno,Hombre,10,Alta,si
41,Auto,Verano,Hombre,2,Baja,no
27,Auto,Otono,Mujer,10,Alta,si
22,Auto,Otono,Hombre,8,Media,si
16,Auto,Verano,Mujer,2,Baja,no
62,Auto,Primavera,Hombre,5,Baja,no
21,Auto,Verano,Mujer,8,Media,si
17,Auto,Primavera,Hombre,5,Baja,no
27,Auto,Primavera,Hombre,2,Baja,no
32,Auto,Otono,Mujer,6,Media,si
44,Auto,Verano,Hombre,3,Baja,no
59,Auto,Primavera,Mujer,4,Baja,no
29,Auto,Primavera,Hombre,6,Media,si
23,Auto,Primavera,Mujer,10,Alta,si
60,Auto,Otono,Mujer,0,Baja,no
17,Auto,Primavera,Mujer,7,Media,si
54,Auto,Otono,Hombre,8,Media,si
65,Auto,Primavera,Mujer,5,Baja,no
42,Auto,Invierno,Mujer,9,Alta,si
63,Auto,Primavera,Hombre,3,Baja,no
36,Auto,Invierno,Hombre,8,Media,si
40,Auto,Otono,Mujer,10,Alta,si
27,Auto,Otono,Mujer,2,Baja,no
18,Auto,Otono,Mujer,9,Alta,si
40,Auto,Otono,Hombre,1,Baja,no
17,Auto,Primavera,Mujer,2,Baja,no
29,Auto,Verano,Mujer,1,Baja,no
20,Auto,Verano,Hombre,8,Media,si
30,Auto,Otono,Hombre,4,Baja,no
46,Auto,Primavera,Hombre,3,Baja,no
62,Auto,Invierno,Mujer,2,Baja,no
34,Auto,Otono,Mujer,0,Baja,no
63,Auto,Otono,Mujer,3,Baja,no
55,Auto,Otono,Hombre,6,Media,si
31,Auto,Verano,Hombre,10,Alta,si
26,Auto,Otono,Hombre,0,Baja,no
39,Auto,Verano,Hombre,4,Baja,no
44,Auto,Primavera,Hombre,0,Baja,no
53,Auto,Verano,Hombre,1,Baja,no
64,Auto,Primavera,Mujer,2,Baja,no
36,Auto,Otono,Mujer,4,Baja,no
39,Auto,Otono,Mujer,9,Alta,si
64,Auto,Otono,Hombre,5,Baja,no
57,Auto,Primavera,Mujer,9,Alta,si
17,Auto,Verano,Mujer,0,Baja,no
56,Auto,Verano,Mujer,9,Alta,si
31,Auto,Verano,Hombre,4,Baja,no
48,Auto,Invierno,Mujer,9,Alta,si
33,Auto,Otono,Mujer,5,Baja,no
62,Auto,Invierno,Hombre,9,Alta,si
35,Auto,Verano,Mujer,10,Alta,si
52,Auto,Primavera,Mujer,2,Baja,no
49,Auto,Invierno,Hombre,9,Alta,si
41,Auto,Otono,Hombre,9,Alta,si
50,Auto,Otono,Mujer,9,Alta,si
19,Auto,Invierno,Hombre,9,Alta,si
33,Auto,Invierno,Mujer,10,Alta,si
28,Auto,Primavera,Hombre,4,Baja,no
41,Auto,Primavera,Hombre,1,Baja,no
58,Auto,Primavera,Hombre,5,Baja,no
48,Auto,Verano,Hombre,5,Baja,no
64,Auto,Invierno,Hombre,7,Media,si
37,Auto,Invierno,Mujer,1,Baja,no
52,Auto,Invierno,Hombre,9,Alta,si
54,Auto,Otono,Mujer,7,Media,no
19,Auto,Invierno,Mujer,1,Baja,no
43,Auto,Invierno,Hombre,8,Media,si
43,Auto,Invierno,Hombre,7,Media,si
63,Auto,Verano,Mujer,1,Baja,no
58,Auto,Otono,Hombre,8,Media,no
46,Auto,Otono,Hombre,4,Baja,no
37,Auto,Primavera,Hombre,7,Media,si
22,Auto,Primavera,Hombre,4,Baja,no
23,Auto,Verano,Hombre,9,Alta,si
43,Auto,Verano,Hombre,5,Baja,no
50,Auto,Primavera,Mujer,1,Baja,no
34,Auto,Otono,Mujer,2,Baja,no
31,Auto,Invierno,Hombre,0,Baja,no
46,Auto,Invierno,Hombre,2,Baja,no
19,Auto,Otono,Mujer,6,Media,si
19,Auto,Otono,Mujer,3,Baja,no
21,Auto,Otono,Mujer,4,Baja,no
32,Auto,Invierno,Hombre,0,Baja,no
51,Auto,Verano,Hombre,10,Alta,si
38,Auto,Otono,Mujer,4,Baja,no
61,Auto,Otono,Hombre,8,Media,si
64,Auto,Primavera,Mujer,9,Alta,si
33,Auto,Invierno,Mujer,2,Baja,no
45,Auto,Primavera,Hombre,4,Baja,no
24,Auto,Verano,Mujer,1,Baja,no
49,Auto,Primavera,Mujer,9,Alta,si
56,Auto,Primavera,Hombre,9,Alta,si
53,Auto,Invierno,Mujer,7,Media,si
24,Auto,Primavera,Hombre,9,Alta,si
48,Auto,Verano,Mujer,1,Baja,no
40,Auto,Invierno,Hombre,9,Alta,si
37,Auto,Otono,Hombre,8,Media,si
33,Auto,Otono,Hombre,5,Baja,no
27,Auto,Primavera,Mujer,3,Baja,no
62,Auto,Verano,Mujer,10,Alta,si
18,Auto,Invierno,Mujer,6,Media,si
25,Auto,Invierno,Mujer,5,Baja,no
47,Auto,Invierno,Hombre,4,Baja,no
22,Auto,Primavera,Hombre,9,Alta,si
60,Auto,Primavera,Mujer,6,Media,si
31,Auto,Primavera,Mujer,7,Media,si
28,Auto,Invierno,Hombre,10,Alta,si
39,Auto,Invierno,Hombre,7,Media,si
29,Auto,Primavera,Hombre,3,Baja,no
21,Auto,Verano,Hombre,10,Alta,si
38,Auto,Otono,Hombre,7,Media,si
50,Auto,Verano,Mujer,10,Alta,si
37,Auto,Primavera,Hombre,0,Baja,no
22,Auto,Invierno,Hombre,4,Baja,no
45,Auto,Otono,Hombre,1,Baja,no
41,Auto,Primavera,Hombre,6,Media,si
63,Auto,Otono,Hombre,3,Baja,no
41,Auto,Invierno,Hombre,3,Baja,no
58,Auto,Invierno,Mujer,5,Baja,no
16,Auto,Verano,Mujer,1,Baja,no
29,Auto,Otono,Hombre,0,Baja,no
28,Auto,Verano,Mujer,9,Alta,si
17,Auto,Otono,Mujer,9,Alta,si
58,Auto,Otono,Hombre,5,Baja,no
28,Auto,Otono,Hombre,1,Baja,no
55,Auto,Invierno,Mujer,4,Baja,no
53,Auto,Primavera,Hombre,0,Baja,no
39,Auto,Primavera,Mujer,7,Media,si
62,Auto,Verano,Mujer,9,Alta,si
64,Auto,Primavera,Hombre,4,Baja,no
47,Auto,Verano,Mujer,8,Media,si
54,Auto,Primavera,Hombre,8,Media,si
30,Auto,Otono,Mujer,3,Baja,no
40,Auto,Primavera,Hombre,6,Media,si
34,Auto,Primavera,Hombre,3,Baja,no
48,Auto,Verano,Mujer,0,Baja,no
61,Auto,Invierno,Mujer,8,Media,si
39,Auto,Invierno,Hombre,10,Alta,si
62,Auto,Otono,Mujer,1,Baja,no
34,Auto,Primavera,Hombre,1,Baja,no
48,Auto,Verano,Hombre,1,Baja,no
54,Auto,Primavera,Hombre,0,Baja,no
17,Auto,Primavera,Mujer,1,Baja,no
49,Auto,Primavera,Mujer,10,Alta,si
51,Auto,Primavera,Mujer,0,Baja,no
22,Auto,Verano,Mujer,2,Baja,no
28,Auto,Otono,Hombre,10,Alta,si
42,Auto,Otono,Hombre,7,Media,si
35,Auto,Verano,Mujer,8,Media,si
26,Auto,Verano,Mujer,0,Baja,no
28,Auto,Verano,Mujer,9,Alta,si
25,Auto,Invierno,Hombre,9,Alta,si
48,Auto,Invierno,Hombre,6,Media,si
40,Auto,Otono,Hombre,4,Baja,no
22,Auto,Verano,Mujer,7,Media,si
21,Auto,Invierno,Hombre,4,Baja,no
41,Auto,Primavera,Hombre,4,Baja,no
42,Auto,Invierno,Mujer,7,Media,si
59,Auto,Otono,Mujer,6,Media,si
31,Auto,Verano,Mujer,0,Baja,no
18,Auto,Primavera,Hombre,2,Baja,no
47,Auto,Otono,Hombre,6,Media,si
27,Auto,Verano,Mujer,9,Alta,si
44,Auto,Otono,Hombre,8,Media,si
62,Auto,Otono,Hombre,10,Alta,si
51,Auto,Verano,Mujer,3,Baja,no
61,Auto,Otono,Hombre,3,Baja,no
62,Auto,Primavera,Hombre,3,Baja,no
21,Auto,Verano,Hombre,5,Baja,no
44,Auto,Verano,Hombre,1,Baja,no
17,Auto,Verano,Mujer,4,Baja,no
17,Auto,Otono,Mujer,10,Alta,si
51,Auto,Otono,Hombre,1,Baja,no
33,Auto,Invierno,Hombre,7,Media,si
21,Auto,Otono,Hombre,10,Alta,si
36,Auto,Primavera,Hombre,6,Media,si
59,Auto,Otono,Mujer,5,Baja,no
56,Auto,Verano,Mujer,2,Baja,no
38,Auto,Verano,Hombre,9,Alta,si
49,Auto,Verano,Mujer,10,Alta,si
64,Auto,Invierno,Hombre,0,Baja,no
39,Auto,Primavera,Hombre,7,Media,si
64,Auto,Invierno,Hombre,7,Media,si
53,Auto,Otono,Mujer,7,Media,si
60,Auto,Verano,Mujer,9,Alta,si
62,Auto,Otono,Hombre,9,Alta,si
62,Auto,Otono,Hombre,1,Baja,no
52,Auto,Verano,Mujer,7,Media,si
18,Auto,Primavera,Mujer,9,Alta,si
44,Auto,Primavera,Hombre,1,Baja,no
43,Auto,Verano,Hombre,5,Baja,no
62,Auto,Primavera,Mujer,5,Baja,no
36,Auto,Invierno,Mujer,7,Media,si
28,Auto,Verano,Mujer,6,Media,si
16,Auto,Otono,Mujer,5,Baja,no
36,Auto,Verano,Hombre,2,Baja,no
20,Auto,Invierno,Hombre,10,Alta,si
19,Auto,Primavera,Mujer,0,Baja,no
59,Auto,Verano,Hombre,5,Baja,no
34,Auto,Invierno,Hombre,0,Baja,no
51,Auto,Verano,Mujer,5,Baja,no
56,Auto,Verano,Hombre,5,Baja,no
24,Auto,Invierno,Hombre,0,Baja,no
35,Auto,Otono,Hombre,1,Baja,no
55,Auto,Primavera,Mujer,0,Baja,no
18,Auto,Invierno,Mujer,2,Baja,no
48,Auto,Invierno,Hombre,3,Baja,no
21,Auto,Verano,Hombre,7,Media,si
64,Auto,Verano,Mujer,8,Media,si
52,Auto,Otono,Hombre,9,Alta,si
31,Auto,Otono,Hombre,7,Media,si
63,Auto,Verano,Mujer,6,Media,si
54,Auto,Invierno,Hombre,6,Media,si
47,Auto,Invierno,Hombre,8,Media,si
28,Auto,Verano,Hombre,7,Media,si
64,Auto,Invierno,Mujer,2,Baja,no
48,Auto,Invierno,Hombre,10,Alta,si
43,Auto,Verano,Hombre,10,Alta,si
39,Auto,Primavera,Mujer,0,Baja,no
33,Auto,Invierno,Mujer,3,Baja,no
24,Auto,Primavera,Hombre,9,Alta,si
22,Auto,Verano,Mujer,4,Baja,no
45,Auto,Verano,Hombre,3,Baja,no
54,Auto,Otono,Hombre,6,Media,no
52,Auto,Verano,Mujer,2,Baja,no
33,Auto,Invierno,Mujer,6,Media,si
26,Auto,Verano,Mujer,10,Alta,si
38,Auto,Verano,Mujer,8,Media,si
53,Auto,Otono,Hombre,0,Baja,no
64,Auto,Verano,Mujer,1,Baja,no
62,Auto,Otono,Mujer,9,Alta,si
26,Auto,Invierno,Hombre,1,Baja,no
17,Auto,Verano,Mujer,5,Baja,no
38,Auto,Invierno,Mujer,7,Media,si
53,Auto,Invierno,Hombre,6,Media,si
35,Auto,Otono,Hombre,1,Baja,no
50,Auto,Verano,Mujer,1,Baja,no
40,Auto,Primavera,Mujer,3,Baja,no
27,Auto,Verano,Hombre,8,Media,si
30,Auto,Verano,Mujer,10,Alta,si
25,Auto,Primavera,Hombre,2,Baja,no
56,Auto,Verano,Mujer,5,Baja,no
65,Auto,Primavera,Hombre,5,Baja,no
58,Auto,Primavera,Hombre,10,Alta,si
22,Auto,Otono,Hombre,6,Media,si
21,Auto,Otono,Hombre,5,Baja,no
26,Auto,Invierno,Mujer,5,Baja,no
36,Auto,Primavera,Hombre,4,Baja,no
29,Auto,Invierno,Hombre,10,Alta,si
45,Auto,Primavera,Hombre,0,Baja,no
47,Auto,Verano,Mujer,5,Baja,no
